trade_date,jq_symbol,local_target,target_match,jq_in_dynamic_pool,jq_dynamic_rank,jq_industry_key,jq_avg_amount,jq_in_candidates,jq_candidate_rank,jq_candidate_score,reason
2026-05-27,515070,589000,False,True,87.0,U人,137723683.03560364,False,,,in_dynamic_pool_not_candidate
2026-05-28,159141,589000,False,False,,,,False,,,not_in_local_dynamic_pool
2026-05-29,159131,159131,True,True,11.0,香港组_信息,2573581979.6666665,True,1.0,4.725399985838302,matched_target
2026-06-01,513100,513100,True,False,,,,True,1.0,4.427314702209402,matched_target
2026-06-02,513100,513100,True,False,,,,True,1.0,4.871533177614671,matched_target
2026-06-03,513100,513100,True,False,,,,True,1.0,4.765433935797518,matched_target
2026-06-04,588710,588710,True,True,45.0,科创组_半导,476940213.6666667,True,1.0,4.9151346586212,matched_target
2026-06-05,515000,513100,False,True,68.0,科技,198494497.00000015,False,,,in_dynamic_pool_not_candidate
2026-06-09,513520,511880,False,True,33.0,日经,706407542.0,False,,,in_dynamic_pool_not_candidate
2026-06-15,513520,513520,True,True,38.0,日经,647417561.6666666,True,1.0,1.8456270268591828,matched_target
2026-06-16,513520,513520,True,True,35.0,日经,692717920.6666666,True,1.0,2.4459859337215875,matched_target
2026-06-17,513520,159259,False,True,36.0,日经,659427424.3333334,True,2.0,2.9707685206701195,in_candidates_not_top
2026-06-18,513520,513520,True,True,39.0,日经,633937749.0,True,1.0,3.864236971951791,matched_target
2026-06-22,513520,515880,False,True,44.0,日经,579821418.0,False,,,in_dynamic_pool_not_candidate
2026-06-23,588710,159516,False,True,46.0,科创组_半导,582435613.0,False,,,in_dynamic_pool_not_candidate
2026-06-24,515000,515000,True,True,59.0,科技,305496838.6666668,True,1.0,2.331529061905383,matched_target
2026-06-25,588220,515000,False,False,,,,False,,,not_in_local_dynamic_pool
2026-06-26,588220,515000,False,False,,,,False,,,not_in_local_dynamic_pool
2026-06-29,513310,513310,True,True,2.0,中韩,14689630183.666666,True,1.0,0.5212493588110361,matched_target
2026-06-30,513520,159502,False,True,42.0,日经,629609224.0,False,,,in_dynamic_pool_not_candidate
2026-07-01,159663,159663,True,True,90.0,机床,129210323.33333333,True,1.0,4.832083013981088,matched_target
2026-07-02,159667,513290,False,True,52.0,工业,404971934.6666667,False,,,in_dynamic_pool_not_candidate
2026-07-03,513290,513400,False,False,,,,False,,,not_in_local_dynamic_pool
