date,code,account_value,buffered_value,price,shares,order_value
2026-02-25,513310,37046955.38,36972861.47,3.997,9248300,36965455.1
2026-02-26,513350,39001772.2,38923768.65,1.138,34196800,38915958.4
2026-02-27,513350,39098500.04,39020303.04,1.143,34131600,39012418.8
2026-03-02,561360,43119574.57,43033335.42,1.71,25160600,43024626.0
2026-03-03,513520,48338498.67,48241821.67,2.057,23447800,48232124.6
2026-03-04,159985,45229861.03,45139401.31,2.092,21572800,45130297.6
2026-03-05,159985,44791705.53,44702122.12,2.071,21580400,44693008.4
2026-03-06,159985,46259159.82,46166641.5,2.139,21578900,46157267.1
2026-03-09,159985,50121795.68,50021552.09,2.318,21575200,50011313.6
2026-03-10,159985,48331040.35,48234378.27,2.235,21577000,48224595.0
2026-03-11,159985,48266304.47,48169771.86,2.232,21577100,48160087.2
2026-03-12,159611,49747665.4,49648170.07,1.191,41677700,49638140.7
2026-03-13,515220,49899436.81,49799637.94,1.333,37351500,49789549.5
2026-03-16,515220,48622212.07,48524967.65,1.299,37348100,48515181.9
2026-03-17,159611,47345288.38,47250597.8,1.149,41115000,47241135.0
2026-03-18,159985,46673463.7,46580116.77,2.243,20762700,46570736.1
2026-03-19,159518,46701007.41,46607605.39,1.221,38164000,46598244.0
2026-03-20,159985,51074553.4,50972404.3,2.26,22549600,50962096.0
2026-03-23,159985,51517827.22,51414791.57,2.282,22526000,51404332.0
2026-03-24,159985,51382663.33,51279898.0,2.276,22526200,51269631.2
2026-03-25,511880,49708291.81,49608875.22,100.284,494500,49590438.0
2026-03-26,511880,49702832.02,49603426.36,100.289,494500,49592910.5
2026-03-27,511880,49707281.62,49607867.06,100.298,494500,49597361.0
2026-03-30,511880,49706787.22,49607373.65,100.297,494500,49596866.5
2026-03-31,520830,49702315.4,49602910.77,0.924,53672000,49592928.0
2026-04-01,520830,49988418.07,49888441.23,0.939,53118700,49878459.3
2026-04-02,520830,49505626.02,49406614.77,0.93,53114700,49396671.0
2026-04-03,520830,49399391.77,49300592.99,0.928,53115000,49290720.0
2026-04-07,520830,49133811.96,49035544.33,0.923,53115600,49025698.8
2026-04-08,520830,49505615.43,49406604.2,0.93,53114700,49396671.0
2026-04-09,513120,49608627.76,49509410.51,1.282,38611100,49499430.2
2026-04-10,513120,49744708.59,49645219.18,1.285,38626600,49635181.0
2026-04-13,515880,49237223.07,49138748.62,1.207,40703300,49128883.1
2026-04-14,515880,50442971.81,50342085.87,1.24,40590300,50331972.0
2026-04-15,515880,50431581.27,50330718.11,1.24,40581100,50320564.0
2026-04-16,515880,50837387.8,50735713.02,1.25,40580400,50725500.0
2026-04-17,159967,53304813.37,53198203.74,0.781,68101800,53187505.8
2026-04-20,159363,53833509.82,53725842.8,1.298,41382900,53715004.2
2026-04-21,562800,52493545.17,52388558.08,1.129,46393300,52378035.7
2026-04-22,159819,52709716.93,52604297.5,1.753,30002100,52593681.3
2026-04-23,159509,52693950.19,52588562.29,2.307,22790600,52577914.2
2026-04-24,159949,52381991.37,52277227.39,1.739,30055600,52266688.4
2026-04-27,561980,52666769.68,52561436.14,2.49,21104700,52550703.0
2026-04-28,159516,53157366.89,53051052.16,0.982,54012600,53040373.2
2026-04-29,159516,52177332.58,52072977.91,0.964,54006800,52062555.2
2026-04-30,159949,53843474.94,53735787.99,1.76,30525500,53724880.0
2026-05-06,588790,55780395.35,55668834.56,0.955,58280300,55657686.5
2026-05-07,159949,55705455.29,55594044.38,1.833,30323400,55582792.2
2026-05-08,159949,55424249.66,55313401.16,1.824,30319200,55302220.8
2026-05-11,159949,56727965.63,56614509.7,1.867,30317700,56603145.9
2026-05-12,159949,57031138.51,56917076.23,1.877,30317300,56905572.1
2026-05-13,159915,58295737.7,58179146.23,4.0,14541800,58167200.0
2026-05-14,159915,58199776.05,58083376.5,3.994,14539700,58071561.8
2026-05-15,513100,57478732.13,57363774.66,2.109,27194000,57352146.0
2026-05-18,513100,56681623.22,56568259.97,2.08,27190800,56556864.0
2026-05-19,513100,55566798.63,55455665.04,2.039,27192000,55444488.0
2026-05-20,159967,55340974.58,55230292.63,0.869,63543400,55219214.6
2026-05-21,159967,55269158.87,55158620.55,0.868,63534000,55147512.0
2026-05-22,159509,55451455.04,55340552.13,2.62,21118100,55329422.0
2026-05-25,159509,57069003.9,56954865.9,2.697,21113600,56943379.2
2026-05-26,515980,56384921.62,56272151.78,1.163,48375600,56260822.8
2026-05-27,159819,56464738.99,56351809.51,2.04,27617900,56340516.0
2026-05-28,159967,54818875.48,54709237.73,0.923,59261400,54698272.2
2026-05-29,515880,56461289.61,56348367.03,1.628,34605000,56336940.0
2026-06-01,513100,54714681.32,54605251.96,2.38,22938700,54594106.0
2026-06-02,513100,53743214.78,53635728.35,2.338,22936200,53624835.6
2026-06-03,513100,53146869.27,53040575.54,2.312,22936800,53029881.6
2026-06-04,159509,51533581.25,51430514.09,2.815,18266500,51420197.5
2026-06-05,513520,50312928.68,50212302.82,2.315,21685600,50202164.0
2026-06-08,511880,48433459.21,48336592.29,100.512,480800,48326169.6
2026-06-09,513520,48421367.51,48324524.77,2.368,20403200,48314777.6
2026-06-10,511880,45898008.75,45806212.73,100.516,455600,45795089.6
2026-06-11,511880,45892507.19,45800722.18,100.52,455500,45786860.0
2026-06-12,511880,45891140.69,45799358.41,100.517,455500,45785493.5
2026-06-15,513520,45881540.51,45789777.43,2.435,18801000,45780435.0
2026-06-16,513520,46645390.74,46552099.95,2.478,18782300,46542539.4
2026-06-17,513520,46419994.99,46327155.0,2.466,18782500,46317645.0
2026-06-18,513520,47096161.39,47001969.07,2.502,18782000,46992564.0
2026-06-22,513520,48748981.15,48651483.19,2.59,18780500,48641495.0
2026-06-23,562590,46356903.0,46264189.19,3.297,14029400,46254931.8
2026-06-24,588220,48615094.24,48517864.05,2.057,23581900,48507968.3
2026-06-25,588220,49480216.02,49381255.58,2.094,23577500,49371285.0
2026-06-26,159667,48647713.24,48550417.82,0.888,54662900,48540655.2
2026-06-29,588220,46283337.25,46190770.57,2.048,22549500,46181376.0
2026-06-30,159502,49650892.65,49551590.87,1.647,30079900,49541595.3
2026-07-01,159667,48222714.39,48126268.96,0.902,53344300,48116558.6
2026-07-02,513290,48048281.02,47952184.46,1.648,29091300,47942462.4
2026-07-03,513290,50359098.62,50258380.42,1.738,28911500,50248187.0
2026-07-06,513400,50669524.91,50568185.86,1.345,37589600,50558012.0
