date,code,account_value,buffered_value,price,shares,order_value
2025-11-26,513290,38754751.48,38677241.98,1.621,23860100,38677222.1
2025-11-27,513290,38563864.67,38486736.94,1.613,23860300,38486663.9
2025-11-28,513290,38396843.27,38320049.59,1.606,23860500,38319963.0
2025-12-01,161226,37890097.43,37814317.24,1.591,23767600,37814251.6
2025-12-02,161226,38692398.4,38615013.61,1.626,23748400,38614898.4
2025-12-03,159502,39755122.28,39675612.03,1.274,31142500,39675545.0
2025-12-04,159502,41586301.85,41503129.24,1.333,31135100,41503088.3
2025-12-05,159502,42707163.87,42621749.55,1.369,31133400,42621624.6
2025-12-08,159502,41586351.06,41503178.36,1.333,31135100,41503088.3
2025-12-09,159502,41243862.46,41161374.73,1.322,31135600,41161263.2
2025-12-10,159502,41337264.42,41254589.9,1.325,31135500,41254537.5
2025-12-11,159583,41050898.98,40968797.18,1.249,32801200,40968698.8
2025-12-12,159502,40579542.15,40498383.07,1.325,30564800,40498360.0
2025-12-15,159206,40628505.71,40547248.7,1.388,29212700,40547227.6
2025-12-16,518880,40003069.84,39923063.7,9.246,4317800,39922378.8
2025-12-17,518880,40294962.15,40214372.23,9.315,4317100,40213786.5
2025-12-18,515880,40319145.45,40238507.16,2.952,13630900,40238416.8
2025-12-19,159980,40470596.86,40389655.66,1.911,21135300,40389558.3
2025-12-22,159980,41013973.74,40931945.79,1.937,21131600,40931909.2
2025-12-23,515880,41007829.49,40925813.83,3.077,13300500,40925638.5
2025-12-24,159363,41341262.78,41258580.25,0.983,41972100,41258574.3
2025-12-25,159363,41377034.22,41294280.15,0.985,41923100,41294253.5
2025-12-26,159638,41119331.71,41037093.04,1.005,40832900,41037064.5
2025-12-29,515880,41708208.75,41624792.33,3.112,13375500,41624556.0
2025-12-30,159227,41519776.99,41436737.43,1.337,30992300,41436705.1
2025-12-31,159227,42040346.77,41956266.07,1.355,30964000,41956220.0
2026-01-05,512670,43210506.24,43124085.23,0.927,46520000,43124040.0
2026-01-06,159583,43553974.93,43466866.98,1.321,32904500,43466844.5
2026-01-07,561330,44330416.29,44241755.46,2.068,21393400,44241551.2
2026-01-08,561330,43988320.38,43900343.74,2.047,21446100,43900166.7
2026-01-09,561980,45061376.85,44971254.09,2.319,19392500,44971207.5
2026-01-12,159870,45763374.7,45671847.96,0.848,53858300,45671838.4
2026-01-13,159256,46126570.07,46034316.93,1.219,37764000,46034316.0
2026-01-14,159870,46905567.23,46811756.09,0.853,54878900,46811701.7
2026-01-15,510500,47440149.54,47345269.24,8.285,5714500,47344632.5
2026-01-16,562500,47637371.3,47542096.55,1.104,43063400,47541993.6
2026-01-19,159870,48225817.04,48129365.4,0.883,54506600,48129327.8
2026-01-20,159870,48491090.48,48394108.3,0.888,54497800,48394046.4
2026-01-21,518880,49464641.64,49365712.36,10.439,4728900,49364987.1
2026-01-22,518880,48662915.68,48565589.85,10.273,4727400,48564580.2
2026-01-23,159980,50229647.14,50129187.85,2.142,23402900,50129011.8
2026-01-26,562500,50752713.93,50651208.5,1.106,45796700,50651150.2
2026-01-27,515400,50096573.57,49996380.42,1.065,46944900,49996318.5
2026-01-28,516190,50626492.58,50525239.59,1.429,35357000,50525153.0
2026-01-29,159995,50807233.83,50705619.36,2.01,25226600,50705466.0
2026-01-30,588790,50867681.53,50765946.16,0.921,55120400,50765888.4
2026-02-02,159985,49474858.22,49375908.5,1.986,24861900,49375733.4
2026-02-03,520830,49460055.22,49361135.11,0.948,52068700,49361127.6
2026-02-04,513520,49240465.48,49141984.55,1.899,25877800,49141942.2
2026-02-05,159518,48874744.08,48776994.59,0.986,49469500,48776927.0
2026-02-06,159518,48669572.99,48572233.84,0.983,49412200,48572192.6
2026-02-09,159518,49558986.95,49459868.97,1.001,49410400,49459810.4
2026-02-10,513310,50094997.09,49994807.1,3.492,14316900,49994614.8
2026-02-11,501018,49192622.73,49094237.49,1.41,34818600,49094226.0
2026-02-12,513310,47889997.82,47794217.82,3.478,13741800,47793980.4
2026-02-13,513310,50191097.11,50090714.92,3.647,13734700,50090450.9
2026-02-24,513310,52196372.02,52091979.28,3.793,13733700,52091924.1
2026-02-25,513310,54998062.03,54888065.91,3.997,13732300,54888003.1
2026-02-26,513350,57900655.89,57784854.58,1.138,50777500,57784795.0
2026-02-27,513350,58044283.36,57928194.8,1.143,50680800,57928154.4
2026-03-02,561360,64015028.35,63886998.29,1.71,37360800,63886968.0
2026-03-03,513520,71764560.54,71621031.42,2.057,34818100,71620831.7
2026-03-04,159985,67148477.23,67014180.28,2.092,32033500,67014082.0
2026-03-05,159985,66497859.13,66364863.41,2.071,32044800,66364780.8
2026-03-06,159985,68676892.06,68539538.28,2.139,32042700,68539335.3
2026-03-09,159985,74412548.06,74263722.96,2.318,32037800,74263620.4
2026-03-10,159985,71753396.79,71609890.0,2.235,32040200,71609847.0
2026-03-11,159985,71657271.25,71513956.7,2.232,32040300,71513949.6
2026-03-12,159611,73856981.73,73709267.76,1.191,61888500,73709203.5
2026-03-13,515220,74082351.96,73934187.26,1.333,55464500,73934178.5
2026-03-16,515220,72185755.75,72041384.24,1.299,55459100,72041370.9
2026-03-17,159611,70289621.56,70149042.32,1.149,61052200,70148977.8
2026-03-18,159985,69292020.23,69153436.19,2.243,30830700,69153260.1
2026-03-19,159518,69332920.16,69194254.32,1.221,56670100,69194192.1
2026-03-20,159985,75827254.64,75675600.13,2.26,33484700,75675422.0
2026-03-23,159985,76485486.63,76332515.66,2.282,33449800,76332443.6
2026-03-24,159985,76284777.07,76132207.51,2.276,33450000,76132200.0
2026-03-25,511880,73798436.34,73650839.46,100.284,734400,73648569.6
2026-03-26,511880,73790328.38,73642747.72,100.289,734300,73642212.7
2026-03-27,511880,73796936.18,73649342.31,100.298,734300,73648821.4
2026-03-30,511880,73796201.98,73648609.58,100.297,734300,73648087.1
2026-03-31,520830,73789561.18,73641982.06,0.924,79699100,73641968.4
2026-04-01,520830,74075663.85,73927512.52,0.939,78730000,73927470.0
2026-04-02,512800,73412167.91,73265343.58,0.804,91126000,73265304.0
2026-04-03,520830,73147834.65,73001538.98,0.928,78665400,73001491.2
2026-04-07,520830,72799274.3,72653675.75,0.923,78714700,72653668.1
2026-04-08,520830,73339523.6,73192844.55,0.93,78701900,73192767.0
2026-04-09,513120,73494860.72,73347871.0,1.282,57213600,73347835.2
2026-04-10,513120,73707788.17,73560372.59,1.285,57245400,73560339.0
2026-04-13,515880,73097429.03,72951234.17,1.207,60440100,72951200.7
2026-04-14,515880,74686550.59,74537177.48,1.24,60110600,74537144.0
2026-04-15,515880,74663897.6,74514569.81,1.24,60092300,74514452.0
2026-04-16,515880,75268070.87,75117534.72,1.25,60094000,75117500.0
2026-04-17,159967,78921546.31,78763703.22,0.781,100849800,78763693.8
2026-04-20,159363,79704476.56,79545067.61,1.298,61282700,79544944.6
2026-04-21,562800,77720158.77,77564718.45,1.129,68702100,77564670.9
2026-04-22,159819,78040279.26,77884198.7,1.753,44429000,77884037.0
2026-04-23,159509,78016930.9,77860897.04,2.307,33749800,77860788.6
2026-04-24,159949,77554960.9,77399850.97,1.739,44508200,77399759.8
2026-04-27,561980,77976679.36,77820726.0,2.49,31253300,77820717.0
2026-04-28,159516,78703190.57,78545784.19,0.982,79985500,78545761.0
2026-04-29,513100,77240323.3,77085842.65,1.952,39490600,77085651.2
2026-04-30,159949,77690933.4,77535551.53,1.76,44054200,77535392.0
2026-05-06,588790,80486280.26,80325307.7,0.955,84110200,80325241.0
2026-05-07,159949,80378126.67,80217370.42,1.833,43762800,80217212.4
2026-05-08,159949,79972289.7,79812345.12,1.824,43756700,79812220.8
2026-05-11,159949,81853818.07,81690110.43,1.867,43754700,81690024.9
2026-05-12,159949,82291360.9,82126778.18,1.877,43754200,82126633.4
2026-05-13,159915,84116442.2,83948209.31,4.0,20987000,83948000.0
2026-05-14,159915,83977948.7,83809992.8,3.994,20983900,83809696.6
2026-05-15,513100,82937325.75,82771451.1,2.109,39246700,82771290.3
2026-05-18,513100,81786928.31,81623354.45,2.08,39241900,81623152.0
2026-05-19,511880,80166006.7,80005674.68,100.451,796400,79999176.4
2026-05-20,511880,80170729.63,80010388.18,100.472,796300,80005853.6
2026-05-21,159509,80153158.1,79992851.78,2.601,30754600,79992714.6
2026-05-22,159509,80725408.73,80563957.91,2.62,30749600,80563952.0
2026-05-25,159509,83093130.6,82926944.34,2.697,30747800,82926816.6
2026-05-26,515980,82096903.29,81932709.49,1.163,70449400,81932652.2
2026-05-27,159819,82213141.4,82048715.12,2.04,40219900,82048596.0
2026-05-28,159967,79816272.24,79656639.69,0.923,86301800,79656561.4
2026-05-29,515880,82208102.87,82043686.66,1.628,50395300,82043548.4
2026-06-01,513100,79664516.64,79505187.61,2.38,33405500,79505090.0
2026-06-02,513100,78249775.5,78093275.95,2.338,33401700,78093174.6
2026-06-03,513100,77381326.36,77226563.71,2.312,33402400,77226348.8
2026-06-04,159732,75031926.76,74881862.91,1.618,46280500,74881849.0
2026-06-05,159967,74407986.45,74259170.48,0.948,78332400,74259115.2
2026-06-08,511880,69922107.49,69782263.28,100.512,694200,69775430.4
2026-06-09,513520,69904650.37,69764841.07,2.368,29461500,69764832.0
2026-06-10,511880,66261395.85,66128873.06,100.516,657800,66119424.8
2026-06-11,511880,66253452.11,66120945.21,100.52,657700,66112004.0
2026-06-12,511880,66251479.01,66118976.06,100.517,657700,66110030.9
2026-06-15,513520,66237617.23,66105142.0,2.435,27147900,66105136.5
2026-06-16,513520,67340590.29,67205909.1,2.478,27121000,67205838.0
2026-06-17,513520,67015128.65,66881098.39,2.466,27121200,66880879.2
2026-06-18,513520,67991488.25,67855505.27,2.502,27120500,67855491.0
2026-06-22,513520,70378095.99,70237339.79,2.59,27118600,70237174.0
2026-06-23,562590,66923999.07,66790151.07,3.297,20257800,66789966.6
2026-06-24,588220,70184734.37,70044364.9,2.057,34051700,70044346.9
2026-06-25,588220,71433949.48,71291081.58,2.094,34045400,71291067.6
2026-06-26,159667,70231837.27,70091373.59,0.888,78931700,70091349.6
2026-06-29,159502,66817746.97,66684111.48,1.641,40636200,66684004.2
2026-06-30,159502,67051526.14,66917423.09,1.647,40629800,66917280.6
2026-07-01,159667,65091540.97,64961357.89,0.902,72019200,64961318.4
2026-07-02,513290,64856041.42,64726329.34,1.648,39275600,64726188.8
2026-07-03,513290,67975202.17,67839251.76,1.738,39032900,67839180.2
2026-07-06,513400,68394304.84,68257516.23,1.345,50749000,68257405.0
