date,ths_code,ths_account_value,ths_buffered_value,ths_price,ths_shares,ths_order_value,jq_code,jq_account_value,jq_buffered_value,jq_price,jq_shares,jq_order_value,code_match,price_diff,shares_diff,order_value_diff,account_value_ratio
2020-01-02,512400,1000000.0,998000.0,0.737,1353800,997750.6,512400,1000000.0,998000.0,0.737,1353800,997750.6,True,0.0,0,0.0,1.0
2020-01-03,512400,1013385.37,1011358.59,0.747,1353600,1011139.2,512400,1013438.22,1011411.35,0.747,1353600,1011139.2,True,0.0,0,0.0,0.9999478507925229
2020-01-06,512880,1045712.84,1043621.41,1.061,983400,1043387.4,512880,1045815.26,1043723.63,1.061,983500,1043493.5,True,0.0,-100,-106.09999999997672,0.9999020668334864
2020-01-07,512980,1025739.13,1023687.65,0.923,1108800,1023422.4,512980,1024955.13,1022905.22,0.923,1108000,1022684.0,True,0.0,800,738.4000000000233,1.0007649115332493
2020-01-08,512880,1020998.42,1018956.43,1.03,989000,1018670.0,512880,1021426.92,1019384.07,1.03,989400,1019082.0,True,0.0,-400,-412.0,0.9995804888322309
2020-01-09,512980,1021681.24,1019637.88,0.91,1120200,1019382.0,512980,1023201.71,1021155.31,0.91,1121900,1020929.0,True,0.0,-1700,-1547.0,0.9985140075655269
2020-01-10,512100,1023615.14,1021567.91,0.749,1363600,1021336.4,512100,1024119.31,1022071.07,0.749,1364300,1021860.7,True,0.0,-700,-524.2999999999302,0.9995077038436078
2020-01-13,512100,1034368.58,1032299.84,0.756,1365100,1032015.6,512100,1033567.23,1031500.09,0.756,1364100,1031259.6,True,0.0,1000,756.0,1.000775324504048
2020-01-14,512100,1038458.51,1036381.6,0.759,1365100,1036110.9,512100,1037654.53,1035579.22,0.759,1364100,1035351.9,True,0.0,1000,759.0,1.000774805078912
2020-01-15,512980,1031479.14,1029416.18,0.914,1126000,1029164.0,512980,1030731.17,1028669.71,0.914,1125200,1028432.8,True,0.0,800,731.1999999999534,1.0007256693323827
2020-01-16,512400,1026667.58,1024614.24,0.759,1349600,1024346.4,512400,1027150.22,1025095.92,0.759,1350300,1024877.7,True,0.0,-700,-531.2999999999302,0.9995301174155422
2020-01-17,512400,1014370.46,1012341.72,0.749,1351300,1012123.7,512400,1013544.74,1011517.65,0.749,1350200,1011299.8,True,0.0,1100,823.8999999999069,1.0008146852994373
2020-01-20,512480,1023668.67,1021621.33,1.736,588300,1021288.8,512480,1024239.13,1022190.65,1.736,588600,1021809.6,True,0.0,-300,-520.7999999999302,0.9994430402205001
2020-01-21,159915,1025714.96,1023663.53,1.895,540000,1023300.0,159915,1025800.39,1023748.79,1.895,540100,1023489.5,True,0.0,-100,-189.5,0.9999167186902707
2020-01-22,515050,1029186.76,1027128.38,1.142,899200,1026886.4,515050,1028835.97,1026778.29,1.142,898900,1026543.8,True,0.0,300,342.5999999999767,1.0003409581412672
2020-01-23,159949,1005507.99,1003496.98,0.715,1403200,1003288.0,159949,1006160.4,1004148.08,0.715,1404100,1003931.5,True,0.0,-900,-643.5,0.9993515844988532
2020-02-03,518880,932266.79,930402.26,3.521,264100,929896.1,518880,934357.68,932488.96,3.521,264700,932008.7,True,0.0,-600,-2112.5999999999767,0.997762216713411
2020-02-04,518880,927903.36,926047.55,3.505,264100,925670.5,518880,930029.28,928169.22,3.505,264700,927773.5,True,0.0,-600,-2103.0,0.997714136483961
2020-02-05,518880,917871.36,916035.61,3.467,264100,915634.7,518880,919970.68,918130.74,3.467,264700,917714.9,True,0.0,-600,-2080.20000000007,0.9977180577102739
2020-02-06,513100,910871.1,909049.36,3.682,246800,908717.6,513100,912997.39,911171.4,3.682,247400,910926.8,True,0.0,-600,-2209.20000000007,0.9976710886325754
2020-02-07,513100,930964.2,929102.28,3.765,246700,928825.5,513100,933432.24,931565.37,3.765,247300,931084.5,True,0.0,-600,-2259.0,0.9973559516221552
2020-02-10,513100,920849.5,919007.81,3.724,246700,918710.8,513100,923292.94,921446.35,3.724,247300,920945.2,True,0.0,-600,-2234.399999999907,0.9973535593156383
2020-02-11,513100,946753.0,944859.5,3.829,246700,944614.3,513100,949259.44,947360.92,3.829,247300,946911.7,True,0.0,-600,-2297.399999999907,0.9973595838035596
2020-02-12,513100,975123.5,973173.26,3.944,246600,972590.4,513100,977698.94,975743.54,3.944,247300,975351.2,True,0.0,-700,-2760.79999999993,0.9973658148795784
2020-02-13,512170,1010250.37,1008229.87,1.444,698000,1007912.0,512170,1012714.49,1010689.06,1.444,699700,1010366.8,True,0.0,-1700,-2454.8000000000466,0.9975668166849276
2020-02-14,512170,1019170.52,1017132.18,1.458,697400,1016809.2,512170,1022409.26,1020364.44,1.458,699600,1020016.8,True,0.0,-2200,-3207.600000000093,0.9968322470005798
2020-02-17,512170,1043578.0,1041490.84,1.493,697400,1041218.2,512170,1046890.26,1044796.47,1.493,699600,1044502.8,True,0.0,-2200,-3284.600000000093,0.9968360962685812
2020-02-18,512170,1047763.0,1045667.47,1.499,697400,1045402.6,512170,1051087.86,1048985.68,1.499,699600,1048700.4,True,0.0,-2200,-3297.79999999993,0.9968367439806601
2020-02-19,512170,1038695.5,1036618.1,1.486,697400,1036336.4,512170,1041993.06,1039909.07,1.486,699600,1039605.6,True,0.0,-2200,-3269.1999999999534,0.9968353340088464
2020-02-20,159949,1041329.61,1039246.95,0.808,1285900,1039007.2,159949,1044687.22,1042597.84,0.808,1290000,1042320.0,True,0.0,-4100,-3312.8000000000466,0.9967860140952045
2020-02-21,159949,1075887.68,1073735.9,0.835,1285600,1073476.0,159949,1079412.98,1077254.16,0.835,1289800,1076983.0,True,0.0,-4200,-3507.0,0.9967340581729895
2020-02-24,159915,1080868.68,1078706.94,2.167,497600,1078299.2,159915,1084458.97,1082290.05,2.167,499300,1081983.1,True,0.0,-1700,-3683.9000000001397,0.996689326107008
2020-02-25,159915,1077721.96,1075566.52,2.161,497600,1075313.6,159915,1081354.97,1079192.26,2.161,499200,1078771.2,True,0.0,-1600,-3457.5999999998603,0.99664031691647
2020-02-26,159967,1069104.47,1066966.26,1.494,714000,1066716.0,159967,1072756.54,1070611.03,1.494,716400,1070301.6,True,0.0,-2400,-3585.600000000093,0.9965956208479512
2020-02-27,512670,1073066.92,1070920.78,1.269,843700,1070655.3,512670,1076124.12,1073971.88,1.269,846100,1073700.9,True,0.0,-2400,-3045.5999999998603,0.9971590637704504
2020-02-28,518880,999372.05,997373.31,3.65,273100,996815.0,518880,1002306.04,1000301.43,3.65,273900,999735.0,True,0.0,-800,-2920.0,0.9970727603317645
2020-03-02,511880,968228.82,966292.37,100.55,9600,965280.0,511880,970884.62,968942.85,100.55,9600,965280.0,True,0.0,0,0.0,0.9972645565237195
2020-03-03,159985,968027.74,966091.68,0.968,997800,965870.4,159985,970691.55,968750.17,0.968,1000500,968484.0,True,0.0,-2700,-2613.5999999999767,0.9972557605966591
2020-03-04,159985,970875.53,968933.78,0.972,996600,968695.2,159985,974596.71,972647.51,0.972,1000400,972388.8,True,0.0,-3800,-3693.600000000093,0.9961818258138795
2020-03-05,159985,964890.29,962960.51,0.966,996600,962715.6,159985,968589.31,966652.13,0.966,1000400,966386.4,True,0.0,-3800,-3670.8000000000466,0.9961810233069782
2020-03-06,515050,961756.22,959832.71,1.235,777000,959595.0,515050,965491.77,963560.78,1.235,780000,963300.0,True,0.0,-3000,-3705.0,0.9961309354299311
2020-03-09,512170,928847.71,926990.02,1.592,582100,926703.2,512170,932542.38,930677.3,1.592,584400,930364.8,True,0.0,-2300,-3661.600000000093,0.9960380674602691
2020-03-10,511880,913439.49,911612.61,100.585,9000,905265.0,511880,919500.8,917661.79,100.585,9100,915323.5,True,0.0,-100,-10058.5,0.9934080427118714
2020-03-11,518880,913366.7,911539.97,3.64,250300,911092.0,518880,919426.91,917588.06,3.64,252000,917280.0,True,0.0,-1700,-6188.0,0.9934087093448243
2020-03-12,511880,904087.64,902279.46,100.627,8900,895580.3,511880,910172.36,908352.02,100.627,9000,905643.0,True,0.0,-100,-10062.699999999953,0.99331476073389
2020-03-13,511880,903831.6,902023.94,100.613,8900,895455.7,511880,909910.79,908090.97,100.613,9000,905517.0,True,0.0,-100,-10061.300000000047,0.9933189164621291
2020-03-16,159985,903909.97,902102.15,0.97,929800,901906.0,159985,909991.22,908171.24,0.97,936000,907920.0,True,0.0,-6200,-6014.0,0.9933172432147203
2020-03-17,159985,894478.57,892689.61,0.961,928700,892480.7,159985,901476.43,899673.48,0.961,935900,899399.9,True,0.0,-7200,-6919.20000000007,0.9922373344802813
2020-03-18,159985,900975.13,899173.18,0.968,928700,898981.6,159985,908022.73,906206.69,0.968,935900,905951.2,True,0.0,-7200,-6969.599999999977,0.9922385202846189
2020-03-19,511880,883195.72,881429.33,100.655,8700,875698.5,511880,890151.82,888371.51,100.655,8800,885764.0,True,0.0,-100,-10065.5,0.9921854903357946
2020-03-20,159985,883108.0,881341.79,0.976,902800,881132.8,159985,890062.65,888282.52,0.976,909900,888062.4,True,0.0,-7100,-6929.599999999977,0.9921863365460847
2020-03-23,159985,918177.26,916340.9,1.015,902600,916139.0,159985,925459.94,923609.02,1.015,909700,923345.5,True,0.0,-7100,-7206.5,0.9921307452810978
2020-03-24,159985,919982.46,918142.49,1.017,902600,917944.2,159985,927274.34,925419.79,1.017,909700,925164.9,True,0.0,-7100,-7220.70000000007,0.9921362215199442
2020-03-25,159985,937131.86,935257.59,1.036,902500,934990.0,159985,944558.64,942669.52,1.036,909700,942449.2,True,0.0,-7200,-7459.199999999953,0.9921373012902619
2020-03-26,159985,919079.86,917241.7,1.016,902600,917041.6,159985,926364.64,924511.91,1.016,909700,924255.2,True,0.0,-7100,-7213.599999999977,0.9921361635737737
2020-03-27,159985,917274.66,915440.11,1.014,902600,915236.4,159985,924545.24,922696.15,1.014,909700,922435.8,True,0.0,-7100,-7199.400000000023,0.9921360473393385
2020-03-30,159985,938034.46,936158.39,1.037,902500,935892.5,159985,945468.34,943577.4,1.037,909700,943358.9,True,0.0,-7200,-7466.400000000023,0.9921373570266774
2020-03-31,159985,929008.46,927150.44,1.027,902500,926867.5,159985,936371.34,934498.6,1.027,909700,934261.9,True,0.0,-7200,-7394.400000000023,0.9921367947891271
2020-04-01,159985,907346.06,905531.36,1.003,902600,905307.8,511880,914447.3,912618.4,100.717,9000,906453.0,False,-99.714,893600,-1145.1999999999534,0.9922343912000178
2020-04-02,159985,896514.86,894721.83,0.991,902600,894476.6,511880,914374.65,912545.9,100.724,9000,906516.0,False,-99.733,893600,-12039.400000000023,0.9804677546561467
2020-04-03,159985,886586.26,884813.08,0.98,902600,884548.0,159985,914373.99,912545.24,0.98,930900,912282.0,True,0.0,-28300,-27734.0,0.9696101045043943
2020-04-07,511880,884648.65,882879.35,100.743,8700,876464.1,511880,912329.92,910505.26,100.743,9000,906687.0,True,0.0,-300,-30222.900000000023,0.9696587063592083
2020-04-08,511880,884604.69,882835.48,100.752,8700,876542.4,511880,912275.24,910450.69,100.752,9000,906768.0,True,0.0,-300,-30225.599999999977,0.9696686386007801
2020-04-09,511880,884639.09,882869.81,100.756,8700,876577.2,511880,912311.24,910486.62,100.756,9000,906804.0,True,0.0,-300,-30226.800000000047,0.9696680816954529
2020-04-10,511880,884811.09,883041.47,100.776,8700,876751.2,511880,912491.24,910666.26,100.776,9000,906984.0,True,0.0,-300,-30232.800000000047,0.969665297827955
2020-04-13,511880,884888.49,883118.71,100.785,8700,876829.5,511880,912572.24,910747.1,100.785,9000,907065.0,True,0.0,-300,-30235.5,0.9696640454458707
2020-04-14,512010,884810.07,883040.45,2.078,424800,882734.4,512010,912490.54,910665.55,2.078,438100,910371.8,True,0.0,-13300,-27637.400000000023,0.9696649238686901
2020-04-15,512010,885527.02,883755.97,2.081,424500,883384.5,512010,913713.8,911886.37,2.081,438100,911686.1,True,0.0,-13600,-28301.599999999977,0.9691514126195752
2020-04-16,512010,887645.31,885870.02,2.086,424500,885507.0,512010,915904.3,914072.49,2.086,438100,913876.6,True,0.0,-13600,-28369.599999999977,0.9691463507704899
2020-04-17,512010,888494.51,886717.53,2.088,424500,886356.0,512010,916780.5,914946.94,2.088,438100,914752.8,True,0.0,-13600,-28396.800000000047,0.9691463878212943
2020-04-20,512010,890192.91,888412.53,2.092,424500,888054.0,512010,918532.9,916695.83,2.092,438100,916505.2,True,0.0,-13600,-28451.199999999953,0.9691464617108435
2020-04-21,512170,874351.84,872603.13,1.587,549700,872373.9,512170,901795.11,899991.52,1.587,566900,899670.3,True,0.0,-17200,-27296.400000000023,0.9695681760793757
2020-04-22,512170,881365.8,879603.07,1.6,549600,879360.0,512170,909074.85,907256.7,1.6,566900,907040.0,True,0.0,-17300,-27680.0,0.9695195065620835
2020-04-23,512170,896754.6,894961.09,1.628,549600,894748.8,512170,924948.05,923098.15,1.628,566800,922750.4,True,0.0,-17200,-28001.599999999977,0.9695188827091423
2020-04-24,512170,875869.8,874118.06,1.59,549600,873864.0,512170,903404.65,901597.84,1.59,566900,901371.0,True,0.0,-17300,-27507.0,0.9695210225008251
2020-04-27,513100,885630.04,883858.78,3.551,248800,883488.8,513100,914079.53,912251.37,3.551,256800,911896.8,True,0.0,-8000,-28408.0,0.9688763514920852
2020-04-28,513100,907134.35,905320.08,3.641,248500,904788.5,513100,937100.34,935226.14,3.641,256800,935008.8,True,0.0,-8300,-30220.300000000047,0.9680226452590979
2020-04-29,513100,932486.54,930621.56,3.743,248500,930135.5,513100,963293.94,961367.35,3.743,256700,960828.1,True,0.0,-8200,-30692.599999999977,0.9680186921969011
2020-04-30,513500,953971.92,952063.98,1.975,481900,951752.5,512690,985780.2,983808.64,1.174,837800,983577.2,False,0.8010000000000002,-355900,-31824.699999999953,0.9677328881225248
2020-05-06,512690,930563.38,928702.25,1.189,780900,928490.1,512690,998248.84,996252.34,1.189,837700,996025.3,True,0.0,-56800,-67535.20000000007,0.9321958040041399
2020-05-07,512690,944476.85,942587.9,1.206,781400,942368.4,512690,1012484.74,1010459.77,1.206,837600,1010145.6,True,0.0,-56200,-67777.19999999995,0.9328307012311119
2020-05-08,512690,960098.42,958178.22,1.226,781300,957873.8,512690,1029231.74,1027173.28,1.226,837600,1026897.6,True,0.0,-56300,-69023.79999999993,0.9328301709778208
2020-05-11,512690,960879.72,958957.96,1.227,781300,958655.1,512690,1030069.34,1028009.2,1.227,837600,1027735.2,True,0.0,-56300,-69080.09999999998,0.9328301335519801
2020-05-12,512690,955410.62,953499.79,1.22,781300,953186.0,512690,1024206.14,1022157.73,1.22,837600,1021872.0,True,0.0,-56300,-68686.0,0.9328303968183592
2020-05-13,512690,992131.72,990147.45,1.267,781300,989907.1,512690,1063573.34,1061446.2,1.267,837500,1061112.5,True,0.0,-56200,-71205.40000000002,0.9328286848559028
2020-05-14,512690,998382.12,996385.35,1.275,781300,996157.5,512690,1070268.34,1068127.81,1.275,837500,1067812.5,True,0.0,-56200,-71655.0,0.932833461186005
2020-05-15,159995,983390.22,981423.44,1.161,845100,981161.1,159995,1053413.24,1051306.41,1.161,905300,1051053.3,True,0.0,-60200,-69892.20000000007,0.9335274920220292
2020-05-18,512480,953529.13,951622.08,1.99,478100,951419.0,512480,1020615.48,1018574.25,1.99,511700,1018283.0,True,0.0,-33600,-66864.0,0.9342687316480836
2020-05-19,512690,954677.55,952768.2,1.292,737200,952462.4,513100,1022458.42,1020413.51,3.711,274900,1020153.9,False,-2.4189999999999996,462300,-67691.5,0.9337079448179418
2020-05-20,512690,956008.72,954096.7,1.294,737100,953807.4,512690,1026102.61,1024050.4,1.294,791200,1023812.8,True,0.0,-54100,-70005.40000000002,0.9316892001668332
2020-05-21,513100,966182.12,964249.76,3.752,256900,963888.8,513100,1036973.54,1034899.59,3.752,275700,1034426.4,True,0.0,-18800,-70537.59999999998,0.9317326650398428
2020-05-22,161226,933284.51,931417.95,0.793,1174300,931219.9,161226,1001480.58,999477.62,0.793,1260100,999259.3,True,0.0,-85800,-68039.40000000002,0.9319047504645572
2020-05-25,161226,951930.45,950026.59,0.809,1174000,949766.0,161226,1021542.25,1019499.17,0.809,1259900,1019259.1,True,0.0,-85900,-69493.09999999998,0.9318561713918342
2020-05-26,161226,974238.35,972289.87,0.828,1174000,972072.0,161226,1045475.35,1043384.4,0.828,1259800,1043114.4,True,0.0,-85800,-71042.40000000002,0.9318616168233904
2020-05-27,161226,962497.35,960572.36,0.818,1174000,960332.0,161226,1032872.35,1030806.61,0.818,1259800,1030516.4,True,0.0,-85800,-70184.40000000002,0.931864765282951
2020-05-28,161226,978934.75,976976.88,0.832,1174000,976768.0,161226,1050509.55,1048408.54,0.832,1259800,1048153.6,True,0.0,-85800,-71385.59999999998,0.9318665879810422
2020-05-29,161226,978934.75,976976.88,0.832,1174000,976768.0,161226,1050509.55,1048408.54,0.832,1259800,1048153.6,True,0.0,-85800,-71385.59999999998,0.9318665879810422
2020-06-01,161226,1017680.05,1015644.69,0.865,1173900,1015423.5,161226,1092082.95,1089898.79,0.865,1259700,1089640.5,True,0.0,-85800,-74217.0,0.9318706514006103
2020-06-02,512690,1016348.9,1014316.2,1.337,758400,1013980.8,512690,1090709.42,1088528.0,1.337,813900,1088184.3,True,0.0,-55500,-74203.5,0.9318237115803035
2020-06-03,513030,1009980.1,1007960.14,1.02,987900,1007658.0,513030,1083981.23,1081813.27,1.02,1060300,1081506.0,True,0.0,-72400,-73848.0,0.9317320928149282
2020-06-04,161226,1037329.31,1035254.65,0.833,1242500,1035002.5,161226,1114510.55,1112281.53,0.833,1334900,1111971.7,True,0.0,-92400,-76969.19999999995,0.9307487578291654
2020-06-05,161226,1034689.3,1032619.92,0.832,1240800,1032345.6,161226,1113064.46,1110838.33,0.832,1334800,1110553.6,True,0.0,-94000,-78208.00000000012,0.9295861445436863
2020-06-08,513520,1030807.24,1028745.62,1.098,936700,1028496.6,513520,1108944.4,1106726.51,1.098,1007700,1106454.6,True,0.0,-71000,-77958.00000000012,0.9295391545329054
2020-06-09,513520,1037208.63,1035134.21,1.104,937400,1034889.6,513520,1114879.96,1112650.2,1.104,1007600,1112390.4,True,0.0,-70200,-77500.79999999993,0.930332113961399
2020-06-10,513520,1047513.89,1045418.86,1.115,937400,1045201.0,513520,1125958.56,1123706.64,1.115,1007600,1123474.0,True,0.0,-70200,-78273.0,0.930330766347209
2020-06-11,513520,1031579.79,1029516.63,1.098,937400,1029265.2,513520,1108829.36,1106611.7,1.098,1007600,1106344.8,True,0.0,-70200,-77079.6000000001,0.9303323191225744
2020-06-12,513520,1011896.49,1009872.69,1.077,937400,1009579.8,513520,1087669.76,1085494.42,1.077,1007600,1085185.2,True,0.0,-70200,-75605.3999999999,0.9303343047801568
2020-06-15,512690,993001.88,991015.88,1.366,725300,990759.8,512690,1067411.25,1065276.43,1.366,779600,1064933.6,True,0.0,-54300,-74173.80000000005,0.930289876558824
2020-06-16,513030,1004304.6,1002295.99,1.036,967200,1002019.2,513030,1080450.14,1078289.24,1.036,1040600,1078061.6,True,0.0,-73400,-76042.40000000014,0.9295242444042814
2020-06-17,513030,1002220.46,1000216.02,1.033,968000,999944.0,513030,1077220.54,1075066.09,1.033,1040500,1074836.5,True,0.0,-72500,-74892.5,0.9303762997315294
2020-06-18,513030,1003183.32,1001176.95,1.034,968000,1000912.0,513030,1078256.04,1076099.52,1.034,1040500,1075877.0,True,0.0,-72500,-74965.0,0.9303757946025509
2020-06-19,515030,1001097.69,999095.5,0.978,1021300,998831.4,515030,1076067.66,1073915.52,0.978,1097800,1073648.4,True,0.0,-76500,-74816.99999999988,0.9303296876332108
2020-06-22,515030,1015243.14,1013212.65,0.993,1020100,1012959.3,515030,1092427.29,1090242.44,0.993,1097700,1090016.1,True,0.0,-77600,-77056.80000000005,0.9293461901706978
2020-06-23,159949,1006925.76,1004911.91,0.917,1095600,1004665.2,159949,1083532.57,1081365.5,0.917,1179000,1081143.0,True,0.0,-83400,-76477.80000000005,0.9292990242093045
2020-06-24,159949,1005679.52,1003668.16,0.917,1094200,1003381.4,159949,1083424.45,1081257.6,0.917,1178800,1080959.6,True,0.0,-84600,-77578.20000000007,0.9282414846738968
2020-06-29,512010,998959.14,996961.22,2.499,398800,996601.2,512010,1075060.58,1072910.46,2.499,429200,1072570.8,True,0.0,-30400,-75969.6000000001,0.9292119519441406
2020-06-30,159967,1015801.76,1013770.16,1.768,573200,1013417.6,159967,1092870.67,1090684.92,1.768,616700,1090325.6,True,0.0,-43500,-76908.00000000012,0.9294803016353254
2020-07-01,159967,1001895.37,999891.58,1.744,573200,999660.8,159967,1077960.83,1075804.91,1.744,616700,1075524.8,True,0.0,-43500,-75864.0,0.9294357847863544
2020-07-02,159915,983982.02,982014.06,2.333,420800,981726.4,159915,1058737.49,1056620.02,2.333,452800,1056382.4,True,0.0,-32000,-74655.99999999988,0.9293918740895819
2020-07-03,515050,998830.5,996832.84,1.282,777400,996626.8,515050,1074372.63,1072223.89,1.282,836100,1071880.2,True,0.0,-58700,-75253.3999999999,0.9296872166224116
2020-07-06,512690,1066915.16,1064781.33,1.609,661600,1064514.4,512690,1146055.66,1143763.55,1.609,710700,1143516.3,True,0.0,-49100,-79001.90000000014,0.9309453259887919
2020-07-07,159928,1125460.53,1123209.61,4.157,270100,1122805.7,159928,1209072.94,1206654.79,4.157,290200,1206361.4,True,0.0,-20100,-83555.69999999995,0.930845851202327
2020-07-08,515030,1119184.7,1116946.33,1.115,1001500,1116672.5,515030,1202738.07,1200332.6,1.115,1076300,1200074.5,True,0.0,-74800,-83402.0,0.9305307015017824
2020-07-09,512710,1140875.06,1138593.31,1.395,816000,1138320.0,512710,1226174.29,1223721.94,1.395,877000,1223415.0,True,0.0,-61000,-85095.0,0.930434661127987
2020-07-10,512890,1120142.44,1117902.16,1.297,861700,1117624.9,512890,1202252.98,1199848.47,1.297,924900,1199595.3,True,0.0,-63200,-81970.40000000014,0.9317027768980868
2020-07-13,512890,1138066.46,1135790.33,1.317,862200,1135517.4,512890,1220631.02,1218189.75,1.317,924700,1217829.9,True,0.0,-62500,-82312.5,0.9323591170081847
2020-07-14,510880,1127547.47,1125292.38,2.741,410400,1124906.4,510880,1213107.37,1210681.16,2.741,441600,1210425.6,True,0.0,-31200,-85519.20000000019,0.9294704639375819
2020-07-15,510880,1113018.21,1110792.17,2.707,410200,1110411.4,510880,1197971.93,1195575.99,2.707,441500,1195140.5,True,0.0,-31300,-84729.1000000001,0.9290853834947536
2020-07-16,510880,1110146.11,1107925.82,2.7,410200,1107540.0,510880,1194876.43,1192486.68,2.7,441500,1192050.0,True,0.0,-31300,-84510.0,0.9290886338765593
2020-07-17,161226,1085365.64,1083194.91,0.864,1253400,1082937.6,159980,1168269.87,1165933.33,1.013,1150700,1165659.1,False,-0.1489999999999999,102700,-82721.5,0.9290367473056544
2020-07-20,161226,1096482.02,1094289.05,0.873,1253200,1094043.6,161226,1166886.16,1164552.39,0.873,1333600,1164232.8,True,0.0,-80400,-70189.19999999995,0.9396649455504726
2020-07-21,161226,1144103.62,1141815.41,0.911,1253100,1141574.1,161226,1217446.53,1215011.64,0.911,1333400,1214727.4,True,0.0,-80300,-73153.29999999981,0.9397567710838193
2020-07-22,161226,1255638.42,1253127.14,1.0,1252800,1252800.0,161226,1336114.13,1333441.91,1.0,1333100,1333100.0,True,0.0,-80300,-80300.0,0.9397688354661738
2020-07-23,161226,1243104.4,1240618.19,0.99,1252800,1240272.0,513090,1322646.16,1320000.87,1.325,996000,1319700.0,False,-0.33499999999999996,256800,-79428.0,0.9398616482582159
2020-07-24,161226,1236839.9,1234366.22,0.985,1252900,1234106.5,161226,1276570.8,1274017.66,0.985,1293100,1273703.5,True,0.0,-40200,-39597.0,0.9688768535203843
2020-07-27,513030,1311817.52,1309193.88,1.1,1189900,1308890.0,513030,1355187.27,1352476.9,1.1,1229200,1352120.0,True,0.0,-39300,-43230.0,0.9679972274237788
2020-07-28,513030,1321138.81,1318496.53,1.108,1189700,1318187.6,513030,1364885.66,1362155.89,1.108,1229100,1361842.8,True,0.0,-39400,-43655.19999999995,0.9679483408155963
2020-07-29,159980,1311424.91,1308802.06,1.043,1254500,1308443.5,159980,1354912.66,1352202.83,1.043,1296100,1351832.3,True,0.0,-41600,-43388.80000000005,0.9679036507046882
2020-07-30,512010,1323573.56,1320926.42,2.99,441600,1320384.0,512010,1367601.99,1364866.79,2.99,456300,1364337.0,True,0.0,-14700,-43953.0,0.9678061085594063
2020-07-31,512010,1318077.54,1315441.39,2.978,441600,1315084.8,512010,1361991.19,1359267.21,2.978,456300,1358861.4,True,0.0,-14700,-43776.59999999986,0.9677577576694898
2020-08-03,512010,1350748.54,1348047.05,3.052,441600,1347763.2,512010,1395752.39,1392960.89,3.052,456300,1392627.6,True,0.0,-14700,-44864.40000000014,0.967756566048223
2020-08-04,512010,1349865.54,1347165.81,3.05,441600,1346880.0,512010,1394839.79,1392050.11,3.05,456300,1391715.0,True,0.0,-14700,-44835.0,0.967756691254126
2020-08-05,512010,1371940.54,1369196.66,3.1,441500,1368650.0,512010,1417654.79,1414819.48,3.1,456300,1414530.0,True,0.0,-14800,-45880.0,0.967753609466519
2020-08-06,512010,1341477.04,1338794.09,3.031,441600,1338489.6,512010,1386170.09,1383397.75,3.031,456300,1383045.3,True,0.0,-14700,-44555.69999999995,0.9677578889326633
2020-08-07,518880,1292718.61,1290133.17,4.386,294000,1289484.0,518880,1335843.81,1333172.12,4.386,303800,1332466.8,True,0.0,-9800,-42982.80000000005,0.967716884506131
2020-08-10,159992,1278226.81,1275670.36,1.529,834100,1275338.9,159992,1320996.37,1318354.38,1.529,862000,1317998.0,True,0.0,-27900,-42659.10000000009,0.967623256981395
2020-08-11,159992,1287208.57,1284634.16,1.539,834500,1284295.5,159992,1329484.57,1326825.6,1.539,861900,1326464.1,True,0.0,-27400,-42168.60000000009,0.9682012104886633
2020-08-12,513500,1203583.44,1201176.27,2.174,552400,1200917.6,513500,1243165.54,1240679.21,2.174,570500,1240267.0,True,0.0,-18100,-39349.39999999991,0.9681602339138197
2020-08-13,513500,1222181.52,1219737.16,2.208,552300,1219478.4,513500,1262438.52,1259913.64,2.208,570400,1259443.2,True,0.0,-18100,-39964.80000000005,0.9681117144619447
2020-08-14,513500,1224390.72,1221941.94,2.212,552300,1221687.6,513500,1264715.12,1262185.69,2.212,570400,1261724.8,True,0.0,-18100,-40037.19999999995,0.9681158235856308
2020-08-17,513500,1223286.12,1220839.55,2.21,552300,1220583.0,513500,1263574.32,1261047.17,2.21,570400,1260584.0,True,0.0,-18100,-40001.0,0.968115686301697
2020-08-18,513500,1225495.32,1223044.33,2.214,552300,1222792.2,513500,1265855.92,1263324.2,2.214,570400,1262865.6,True,0.0,-18100,-40073.40000000014,0.9681159606221221
2020-08-19,513500,1228256.82,1225800.31,2.219,552200,1225331.8,512890,1268581.35,1266044.18,1.4,904100,1265740.0,False,0.819,-351900,-40408.19999999995,0.968212893875509
2020-08-20,513100,1214267.57,1211839.03,4.09,296200,1211458.0,513100,1252056.02,1249551.91,4.09,305400,1249086.0,True,0.0,-9200,-37628.0,0.9698188823851508
2020-08-21,513100,1239550.5,1237071.4,4.176,296100,1236513.6,513100,1278195.52,1275639.12,4.176,305400,1275350.4,True,0.0,-9300,-38836.799999999814,0.9697659556810213
2020-08-24,513100,1304396.4,1301787.61,4.395,296100,1301359.5,513100,1345078.12,1342387.96,4.395,305300,1341793.5,True,0.0,-9200,-40434.0,0.9697551247060653
2020-08-25,513100,1344073.8,1341385.66,4.529,296100,1341036.9,513100,1385983.32,1383211.35,4.529,305300,1382703.7,True,0.0,-9200,-41666.80000000005,0.9697618871776899
2020-08-26,513100,1338447.9,1335771.01,4.51,296100,1335411.0,513100,1380182.62,1377422.25,4.51,305300,1376903.0,True,0.0,-9200,-41492.0,0.9697614508433672
