symbol,name,amount,float_market_value,snapshot_time
159790,碳中和ETF华夏,17036365.6,1172551075,2026-07-06 15:34:03+08:00
563670,金融科技ETF鹏华,1952267.0,124797277,2026-07-06 16:11:57+08:00
589220,科创200ETF国泰,33682505.0,364164886,2026-07-06 16:11:44+08:00
512220,TMTETF景顺,47331002.0,894516983,2026-07-06 16:11:33+08:00
159291,创业板综增强ETF招商,2619540.003,23305613,2026-07-06 15:34:00+08:00
588430,科创创业人工智能ETF工银,16779853.0,137247474,2026-07-06 16:11:50+08:00
589320,科创200ETF嘉实,13856605.0,117816749,2026-07-06 16:12:01+08:00
589110,科创人工智能ETF国泰,10248454.0,539684657,2026-07-06 16:11:33+08:00
159029,有色ETF广发,27951030.178,310747324,2026-07-06 15:34:42+08:00
589960,科创新能源ETF易方达,47847500.0,141160848,2026-07-06 16:11:58+08:00
159918,中创400ETF嘉实,1048505.5,83185397,2026-07-06 15:34:15+08:00
588930,科创人工智能ETF银华,90566558.0,880391955,2026-07-06 16:11:34+08:00
159620,中证500成长ETF华夏,6356023.4,41594489,2026-07-06 15:34:42+08:00
512680,军工ETF广发,103127382.0,4264482426,2026-07-06 16:11:42+08:00
159895,物联网ETF易方达,4846093.9,114628159,2026-07-06 15:34:03+08:00
588760,科创人工智能ETF广发,364458187.0,1854631608,2026-07-06 16:11:37+08:00
159915,创业板ETF易方达,4961682397.754,43838546509,2026-07-06 15:34:06+08:00
516260,物联网ETF华夏,2612516.0,73366277,2026-07-06 16:11:52+08:00
159701,物联网ETF招商,2132101.9,9924289,2026-07-06 15:34:33+08:00
159022,科创创业人工智能ETF富国,31767249.3,193042958,2026-07-06 15:34:36+08:00
159205,创业板ETF东财,79809076.5,638368764,2026-07-06 15:34:57+08:00
562660,中证2000ETF华夏,36120287.0,402369930,2026-07-06 16:11:50+08:00
159808,创100ETF融通,3218453.0,75563274,2026-07-06 15:34:45+08:00
588240,科创200ETF鹏华,39883139.0,203570899,2026-07-06 16:11:53+08:00
560010,中证1000ETF广发,1148290516.0,5457465261,2026-07-06 16:11:43+08:00
159845,中证1000ETF华夏,2025857153.244,4726680538,2026-07-06 15:34:42+08:00
159861,碳中和50ETF国泰,5528494.25,107074934,2026-07-06 15:34:54+08:00
159885,碳中和ETF鹏华,974921.5,185818758,2026-07-06 15:34:06+08:00
159633,中证1000ETF易方达,633420678.725,1992453001,2026-07-06 15:34:42+08:00
588140,科创200ETF广发,6547691.0,303732705,2026-07-06 16:11:42+08:00
588820,科创200ETF华夏,31371245.0,336746400,2026-07-06 16:11:41+08:00
512580,环保ETF广发,8496763.0,744287069,2026-07-06 16:11:44+08:00
159299,金融科技ETF易方达,18686929.0,478498826,2026-07-06 15:34:30+08:00
159543,国证2000ETF工银,6661683.3,70383847,2026-07-06 15:34:15+08:00
560300,电信ETF汇添富,921169.0,70187007,2026-07-06 16:11:34+08:00
159171,工业有色ETF博时,7856780.3,183855880,2026-07-06 15:34:36+08:00
159977,创业板ETF天弘,244244758.08,6035538001,2026-07-06 15:34:27+08:00
512560,军工ETF易方达,81216426.0,645707733,2026-07-06 16:11:44+08:00
588230,科创200ETF华泰柏瑞,114029250.0,932556318,2026-07-06 16:11:33+08:00
515230,软件ETF国泰,129410187.0,4803327915,2026-07-06 16:11:46+08:00
159964,创业板ETF平安,9065674.4,495555108,2026-07-06 15:34:03+08:00
159556,中证2000增强ETF平安,735544.7,16235023,2026-07-06 15:34:00+08:00
159855,影视ETF银华,10366488.8,127884997,2026-07-06 15:34:39+08:00
561380,电网设备ETF国泰,456484614.0,5444400561,2026-07-06 16:11:59+08:00
159563,创业板综ETF华夏,3785693.1,43234205,2026-07-06 15:34:09+08:00
159375,创业板50ETF国泰,18347682.75,231775684,2026-07-06 15:34:21+08:00
588470,科创创业人工智能ETF华安,50835501.0,247111163,2026-07-06 16:11:35+08:00
159629,中证1000ETF富国,207277159.07,1359171370,2026-07-06 15:34:00+08:00
561330,矿业ETF国泰,64053378.0,1643416315,2026-07-06 16:11:46+08:00
560550,碳中和ETF广发,1585059.0,125848595,2026-07-06 16:11:33+08:00
159562,黄金股ETF华夏,222636748.56,4191340842,2026-07-06 15:34:24+08:00
159292,创业板综增强ETF华宝,1905007.6,239789789,2026-07-06 15:34:00+08:00
159157,有色金属ETF天弘,131582848.126,7063898638,2026-07-06 15:34:06+08:00
560490,工业有色ETF华泰柏瑞,9991761.0,116357900,2026-07-06 16:11:51+08:00
159535,中证2000ETF嘉实,2733112.1,26609365,2026-07-06 15:34:09+08:00
516270,新能源ETF华安,12125678.0,177494485,2026-07-06 16:11:46+08:00
159957,创业板ETF华夏,267480775.062,2132259641,2026-07-06 15:34:27+08:00
159896,物联网ETF南方,3123353.749,52373604,2026-07-06 15:34:06+08:00
159682,创业板50ETF景顺,452054015.9,4773725794,2026-07-06 15:34:24+08:00
560390,电网设备ETF易方达,155614132.0,1309676710,2026-07-06 16:11:58+08:00
159971,创业板ETF富国,70240053.9,1788507997,2026-07-06 15:34:24+08:00
159597,创业板成长ETF易方达,107574546.074,773734451,2026-07-06 15:34:45+08:00
517400,黄金股ETF国泰,201388373.0,1121153792,2026-07-06 16:11:48+08:00
516090,新能源ETF易方达,65269927.0,1055591174,2026-07-06 16:11:53+08:00
159679,中证1000增强ETF国泰,5667158.0,61799908,2026-07-06 15:34:30+08:00
159103,金融科技ETF汇添富,7742147.218,211807060,2026-07-06 15:34:06+08:00
159142,科创创业人工智能ETF景顺,98144748.3,1408922006,2026-07-06 15:34:15+08:00
516800,智能制造ETF华宝,18241706.0,212950044,2026-07-06 16:11:49+08:00
159956,创业板ETF建信,7426789.0,105198557,2026-07-06 15:34:54+08:00
159555,中证2000增强ETF银华,2131832.5,62067332,2026-07-06 15:34:18+08:00
159505,国证2000ETF博时,6775142.5,23536196,2026-07-06 15:34:30+08:00
159168,有色ETF富国,34861096.0,325894989,2026-07-06 15:34:39+08:00
560870,工业有色ETF中银,7405089.0,97134452,2026-07-06 16:11:44+08:00
159590,软件ETF汇添富,26800611.897,562122856,2026-07-06 15:34:24+08:00
516330,物联网ETF华泰柏瑞,1953088.0,8880380,2026-07-06 16:11:47+08:00
159242,创业板人工智能ETF大成,114049559.868,1364234932,2026-07-06 15:34:51+08:00
159541,创业板综ETF万家,10816565.3,105078214,2026-07-06 15:34:51+08:00
159653,ESG300ETF国联安,107462.7,68565783,2026-07-06 15:34:15+08:00
159773,创业板科技ETF华泰柏瑞,5869217.8,202906287,2026-07-06 15:34:06+08:00
560230,光伏ETF富国,10644697.0,79711761,2026-07-06 16:11:45+08:00
159958,创业板ETF工银,10642174.6,510240984,2026-07-06 15:34:57+08:00
159320,电网设备ETF广发,47542695.1,858059756,2026-07-06 15:34:15+08:00
515720,金融科技ETF富国,11170134.0,287044985,2026-07-06 16:11:54+08:00
159290,创业板综指增强ETF东财,2227775.325,51690724,2026-07-06 15:34:54+08:00
563300,中证2000ETF华泰柏瑞,541141484.0,3475965528,2026-07-06 16:12:00+08:00
589330,科创200ETF东财,4857163.0,90025296,2026-07-06 16:11:43+08:00
560690,电信ETF鹏华,2770962.0,44403779,2026-07-06 16:12:01+08:00
159155,电池ETF大成,24429221.707,533213190,2026-07-06 15:34:36+08:00
159553,中证2000增强ETF海富通,2098195.3,34341620,2026-07-06 15:34:57+08:00
159796,电池ETF汇添富,253862370.7,6745913374,2026-07-06 15:34:21+08:00
159382,创业板人工智能ETF南方,202713284.7,2472390743,2026-07-06 15:34:00+08:00
159326,电网设备ETF华夏,808222937.515,21558829175,2026-07-06 15:34:06+08:00
589820,科创200ETF建信,7742977.0,186693782,2026-07-06 16:11:54+08:00
159778,工业互联网ETF鹏华,2092834.0,55029223,2026-07-06 15:34:15+08:00
560790,软件ETF鹏华,3065412.0,192008573,2026-07-06 16:11:38+08:00
159162,工业有色ETF鹏华,13632165.3,383934428,2026-07-06 15:34:30+08:00
159814,创业大盘ETF西部利得,57555151.8,384191413,2026-07-06 15:34:18+08:00
159952,创业板ETF广发,727898187.8,8687298567,2026-07-06 15:34:36+08:00
159810,创业板ETF浦银,4298756.8,76930552,2026-07-06 15:34:24+08:00
159872,智能网联汽车ETF鹏华,1269297.1,50720767,2026-07-06 15:34:45+08:00
159013,工业互联网ETF大成,8225730.329,55429189,2026-07-06 15:34:27+08:00
515920,智能消费ETF博时,9876436.0,88557838,2026-07-06 16:11:58+08:00
516160,新能源ETF南方,189406614.0,4365437958,2026-07-06 16:11:55+08:00
159381,创业板人工智能ETF华夏,535625769.2,2116162224,2026-07-06 15:34:18+08:00
588550,科创综指增强ETF易方达,8936847.0,83551410,2026-07-06 16:11:33+08:00
159949,创业板50ETF华安,2295512321.96,21654545730,2026-07-06 15:34:15+08:00
159875,新能源ETF嘉实,80489299.2,1530320837,2026-07-06 15:34:03+08:00
159908,创业板ETF博时,52427577.1,1187736182,2026-07-06 15:34:39+08:00
589780,科创200ETF富国,6631713.0,79587620,2026-07-06 16:12:00+08:00
516580,新能源ETF博时,5845421.0,91126286,2026-07-06 16:11:52+08:00
159383,创业板50ETF华泰柏瑞,7062783.5,64563440,2026-07-06 15:34:45+08:00
159287,创业板综ETF博时,3266129.6,116867372,2026-07-06 15:34:24+08:00
159175,电池ETF易方达,29015217.973,498458174,2026-07-06 15:34:39+08:00
159256,创业板软件ETF华夏,61346100.7,369035828,2026-07-06 15:34:48+08:00
159777,创科技ETF国联安,5138424.6,38065640,2026-07-06 15:34:12+08:00
159836,创业板300ETF天弘,3244277.6,138354578,2026-07-06 15:34:45+08:00
159321,黄金股ETF华安,75539178.2,525976335,2026-07-06 15:34:18+08:00
560970,工业有色ETF平安,8560854.0,77127582,2026-07-06 16:11:33+08:00
588070,科创成长ETF万家,5027558.0,68496911,2026-07-06 16:11:55+08:00
159638,高端装备ETF嘉实,57751293.0,1370094710,2026-07-06 15:34:03+08:00
159899,软件ETF招商,13664280.3,565913610,2026-07-06 15:34:09+08:00
516850,新能源ETF华夏,14281900.0,150477873,2026-07-06 16:11:38+08:00
516100,金融科技ETF华夏,46418887.0,1098505929,2026-07-06 16:11:49+08:00
512870,杭州湾区ETF南华,215798.0,34235549,2026-07-06 16:11:55+08:00
159243,创业板人工智能ETF招商,69297040.016,208722616,2026-07-06 15:34:54+08:00
560360,软件ETF万家,4696629.0,243627450,2026-07-06 16:12:00+08:00
159322,黄金股ETF平安,31275075.8,176830484,2026-07-06 15:34:09+08:00
560860,工业有色ETF万家,365398264.0,9476046708,2026-07-06 16:11:49+08:00
159948,创业板ETF南方,141978695.3,4623052560,2026-07-06 15:34:33+08:00
563570,金融科技ETF兴业,6562125.0,78168272,2026-07-06 16:11:58+08:00
159246,创业板人工智能ETF富国,173386988.8,4669330492,2026-07-06 15:34:57+08:00
588910,科创价值ETF建信,20536519.0,174256028,2026-07-06 16:11:33+08:00
159035,软件ETF天弘,5364794.382,281060678,2026-07-06 15:34:33+08:00
159572,创业板200ETF易方达,23057783.1,279779295,2026-07-06 15:34:30+08:00
589700,科创成长ETF南方,8714977.0,44441848,2026-07-06 16:11:54+08:00
159279,创业板人工智能ETF华安,67700414.8,230999529,2026-07-06 15:34:21+08:00
562950,消费电子ETF易方达,154337942.0,2215890778,2026-07-06 16:11:54+08:00
159851,金融科技ETF华宝,244438653.8,6441972830,2026-07-06 15:34:06+08:00
515580,科技100ETF华泰柏瑞,13326392.0,478583866,2026-07-06 16:11:56+08:00
159147,电池ETF南方,29279167.5,2056993095,2026-07-06 15:34:27+08:00
159864,光伏ETF国泰,18339883.9,390213475,2026-07-06 15:34:36+08:00
560110,中证1000ETF汇添富,24745882.0,158377638,2026-07-06 16:11:57+08:00
560310,光伏ETF博时,4968986.0,153410334,2026-07-06 16:11:33+08:00
560410,电池ETF鹏华,3275665.0,57208239,2026-07-06 16:11:39+08:00
562930,软件ETF易方达,32667820.0,887905906,2026-07-06 16:11:50+08:00
159032,工业有色ETF易方达,22433835.97,223009307,2026-07-06 15:34:36+08:00
159681,创业板50ETF鹏华,153369212.559,1713570415,2026-07-06 15:34:03+08:00
589060,科创综指ETF东财,4677637.0,120609664,2026-07-06 16:11:46+08:00
516860,金融科技ETF博时,64694091.0,1247453886,2026-07-06 16:11:40+08:00
159036,软件开发ETF华宝,47632590.268,308295687,2026-07-06 15:34:36+08:00
530100,上证580ETF易方达,1013898.0,154973664,2026-07-06 16:11:37+08:00
159637,新能源车ETF东财,10625205.3,558538880,2026-07-06 15:34:57+08:00
159371,创业板50ETF富国,4639312.6,294884161,2026-07-06 15:34:09+08:00
159369,创业板50ETF易方达,15513659.4,472784595,2026-07-06 15:34:03+08:00
159609,光伏ETF浦银,15466328.8,168115261,2026-07-06 15:34:30+08:00
516180,光伏ETF平安,9290246.0,122578977,2026-07-06 16:11:40+08:00
159680,中证1000增强ETF招商,67469470.108,1422723553,2026-07-06 15:34:33+08:00
159107,创业板软件ETF富国,36259208.086,489716893,2026-07-06 15:34:00+08:00
512460,电池ETF华夏,23153064.0,167641239,2026-07-06 16:11:55+08:00
561160,电池ETF富国,60153023.0,2189908092,2026-07-06 16:11:39+08:00
515790,光伏ETF华泰柏瑞,262730738.0,6465414279,2026-07-06 16:11:45+08:00
159863,光伏ETF鹏华,5790362.0,184205850,2026-07-06 15:34:15+08:00
516290,光伏ETF汇添富,20574526.0,438769397,2026-07-06 16:11:37+08:00
589200,科创200ETF工银,4651774.0,32264578,2026-07-06 16:11:52+08:00
563210,专精特新ETF富国,41832302.0,270707835,2026-07-06 16:11:39+08:00
561910,电池ETF招商,134309109.0,3956401887,2026-07-06 16:11:46+08:00
159373,创业板50ETF嘉实,67040486.509,281536660,2026-07-06 15:34:39+08:00
159511,通信ETF南方,27106154.6,384517771,2026-07-06 15:34:42+08:00
588030,科创100ETF博时,249559020.0,5022863240,2026-07-06 16:11:37+08:00
588900,科创100ETF南方,18611928.0,685268326,2026-07-06 16:11:37+08:00
561600,消费电子ETF平安,49106808.0,312849584,2026-07-06 16:11:38+08:00
561310,消电ETF国泰,14601001.0,84093633,2026-07-06 16:11:52+08:00
561100,消费电子ETF富国,94186028.0,1324054373,2026-07-06 16:11:49+08:00
159388,创业板人工智能ETF国泰,227586581.1,977242697,2026-07-06 15:34:03+08:00
588120,科创100ETF国泰,108162003.0,1046505478,2026-07-06 16:11:57+08:00
588800,科创100ETF华夏,324812950.0,3259247866,2026-07-06 16:11:57+08:00
159586,计算机ETF南方,9699965.4,229101115,2026-07-06 15:34:18+08:00
159533,中证2000ETF博时,3845897.8,24040531,2026-07-06 15:34:00+08:00
588020,科创成长ETF易方达,277174805.0,1650396059,2026-07-06 16:11:39+08:00
562970,光伏ETF易方达,20626804.0,397241976,2026-07-06 16:11:50+08:00
159363,创业板人工智能ETF华宝,1489484277.0,7405920448,2026-07-06 15:34:00+08:00
562880,电池ETF嘉实,27489318.0,877168252,2026-07-06 16:11:53+08:00
589090,科创AIETF鹏华,7440385.0,193965336,2026-07-06 16:11:51+08:00
159370,创50ETF工银,38034822.2,312206351,2026-07-06 15:34:06+08:00
561010,软件ETF华安,7465225.0,213586160,2026-07-06 16:11:50+08:00
159372,创业板50ETF万家,3213403.4,105948335,2026-07-06 15:34:12+08:00
159763,新材料ETF建信,10735272.6,75933831,2026-07-06 15:34:09+08:00
159779,消费电子ETF招商,22619873.3,250878556,2026-07-06 15:34:15+08:00
159761,新材料ETF国泰,30589638.826,209370070,2026-07-06 15:34:09+08:00
159531,中证2000ETF南方,124518392.3,779188069,2026-07-06 15:34:42+08:00
159247,创业板ETF汇添富,29053723.099,248832185,2026-07-06 15:34:36+08:00
159720,智能车ETF泰康,730944.8,34463947,2026-07-06 15:34:15+08:00
159991,创业板大盘ETF招商,9841124.517,92872750,2026-07-06 15:34:36+08:00
515370,光伏ETF华夏,21133118.0,859484577,2026-07-06 16:11:45+08:00
588220,科创100ETF鹏华,666811789.0,6606024755,2026-07-06 16:11:43+08:00
516590,智能汽车ETF易方达,3777584.0,60239435,2026-07-06 16:11:32+08:00
515700,新能源车ETF平安,108530146.0,1566904050,2026-07-06 16:11:47+08:00
159852,软件ETF嘉实,285288447.951,7727821114,2026-07-06 15:34:09+08:00
588190,科创100ETF银华,186316999.0,2975913706,2026-07-06 16:11:47+08:00
516710,新材料ETF华夏,6987068.0,70880176,2026-07-06 16:12:01+08:00
159289,创业板综指ETF鹏华,2062630.9,35290123,2026-07-06 15:34:51+08:00
516360,新材料ETF华宝,5433746.0,71198989,2026-07-06 16:11:49+08:00
516880,光伏ETF银华,22105231.0,794541668,2026-07-06 16:11:48+08:00
159335,央企科创ETF融通,4482564.5,94560246,2026-07-06 15:34:48+08:00
561370,中证2000ETF国泰,1781208.0,33556356,2026-07-06 16:11:56+08:00
516890,新材料ETF平安,1408197.0,27765242,2026-07-06 16:11:49+08:00
159288,创业板综ETF银华,547940.7,94360098,2026-07-06 15:34:57+08:00
159123,光伏ETF嘉实,9038663.988,373790742,2026-07-06 15:34:54+08:00
159824,新能源车ETF博时,5676507.6,102006731,2026-07-06 15:34:30+08:00
159573,创业板200ETF华夏,26798212.8,119954133,2026-07-06 15:34:39+08:00
516230,光伏ETF招商,10253729.0,626143146,2026-07-06 16:11:56+08:00
159821,创业板ETF中银证券,2579377.1,82336160,2026-07-06 15:34:30+08:00
560910,电池ETF华泰柏瑞,8909374.0,171159759,2026-07-06 16:11:33+08:00
159255,通用航空ETF易方达,8532782.8,65263619,2026-07-06 15:34:45+08:00
159857,光伏ETF天弘,108016818.132,1825541035,2026-07-06 15:34:45+08:00
159571,创业板200ETF富国,266737.6,29184484,2026-07-06 15:34:15+08:00
159575,创业板200ETF银华,2392965.8,14934344,2026-07-06 15:34:42+08:00
563200,中证2000ETF富国,9511762.0,51152009,2026-07-06 16:11:57+08:00
516390,新能源车ETF汇添富,4448857.0,166891346,2026-07-06 16:11:52+08:00
159536,中证2000ETF汇添富,10652196.3,62016168,2026-07-06 15:34:12+08:00
159675,创业板增强ETF嘉实,7913027.9,80499347,2026-07-06 15:34:27+08:00
516380,智能电动车ETF华宝,938603.0,76723415,2026-07-06 16:11:48+08:00
589980,科创100ETF汇添富,4247155.0,256460470,2026-07-06 16:11:56+08:00
159618,光伏ETF华安,2030659.0,51827110,2026-07-06 15:34:54+08:00
159295,创业综指ETF西部利得,6238472.89,80649504,2026-07-06 15:34:57+08:00
563870,通用航空ETF鹏华,3394847.0,76977151,2026-07-06 16:11:48+08:00
589950,科创100ETF富国,5916526.0,487707924,2026-07-06 16:11:45+08:00
159889,智能汽车ETF国泰,2070492.2,28400796,2026-07-06 15:34:57+08:00
159259,成长ETF易方达,547543524.243,5312511204,2026-07-06 15:34:12+08:00
588980,科创100ETF广发,2584842.0,22385760,2026-07-06 16:11:49+08:00
512670,国防ETF鹏华,79296030.0,1644400149,2026-07-06 16:12:00+08:00
159703,新材料ETF天弘,8531798.2,57010813,2026-07-06 15:34:33+08:00
159967,创业板成长ETF华夏,882873583.262,5222363505,2026-07-06 15:34:48+08:00
159187,创业板新能源ETF景顺,5008556.282,49845683,2026-07-06 15:34:54+08:00
588880,科创100ETF华泰柏瑞,15886373.0,196783456,2026-07-06 16:11:37+08:00
159231,通用航空ETF华宝,14334957.8,174320980,2026-07-06 15:34:36+08:00
588210,科创100ETF易方达,16795611.0,348790542,2026-07-06 16:11:55+08:00
159795,智能汽车ETF汇添富,6795386.9,26979287,2026-07-06 15:34:39+08:00
159806,新能源车ETF国泰,18256646.8,719024089,2026-07-06 15:34:24+08:00
515030,新能源车ETF华夏,179097058.0,3014343488,2026-07-06 16:11:58+08:00
159743,湖北ETF博时,2287838.1,170928586,2026-07-06 15:34:57+08:00
515250,智能汽车ETF富国,31441562.0,400753610,2026-07-06 16:11:47+08:00
159888,智能汽车ETF华夏,28280117.6,85417777,2026-07-06 15:34:27+08:00
159183,新能源车ETF招商,9324257.564,49480813,2026-07-06 15:34:45+08:00
159767,电池龙头ETF兴银,7311237.7,203236221,2026-07-06 15:34:21+08:00
516660,新能源车ETF华安,1506056.0,173096991,2026-07-06 16:11:32+08:00
159045,稀有金属ETF大成,7518750.121,161197098,2026-07-06 15:34:39+08:00
159156,电池ETF万家,5010038.4,201259792,2026-07-06 15:34:24+08:00
159283,通用航空ETF南方,11833755.4,264971341,2026-07-06 15:34:21+08:00
159009,创业板新能源ETF易方达,5509124.4,51289918,2026-07-06 15:34:24+08:00
159230,通用航空ETF华夏,27848323.0,326664390,2026-07-06 15:34:33+08:00
159775,电池ETF建信,15799336.894,621660979,2026-07-06 15:34:09+08:00
159270,创业板200ETF南方,15016415.9,111842198,2026-07-06 15:34:54+08:00
159392,航空ETF富国,8751214.6,182647491,2026-07-06 15:34:45+08:00
159306,汽车零部件ETF平安,4465188.1,27936670,2026-07-06 15:34:36+08:00
159502,标普生物科技ETF嘉实,1135479634.014,1877102680,2026-07-06 15:34:36+08:00
588500,科创100增强ETF易方达,38527806.0,116636646,2026-07-06 16:11:35+08:00
510770,G60创新ETF申万菱信,9173720.0,26045759,2026-07-06 16:11:37+08:00
159757,电池ETF景顺,12405252.288,209035655,2026-07-06 15:34:57+08:00
159267,航天ETF华安,231567252.084,2279588846,2026-07-06 15:34:15+08:00
159227,航空航天ETF华夏,537438368.634,4959260508,2026-07-06 15:34:18+08:00
159122,创业板新能源ETF富国,5463731.4,68504154,2026-07-06 15:34:51+08:00
159583,通信ETF富国,535573413.652,4258422707,2026-07-06 15:34:18+08:00
159378,通用航空ETF永赢,30700102.4,598531125,2026-07-06 15:34:42+08:00
159190,创业板新能源ETF天弘,18419841.7,67686943,2026-07-06 15:34:54+08:00
159755,电池ETF广发,369338378.225,10077718825,2026-07-06 15:34:03+08:00
159811,5GETF博时,36639736.309,278078408,2026-07-06 15:34:27+08:00
159055,稀有金属ETF富国,18211111.112,135058883,2026-07-06 15:34:54+08:00
159208,航空航天ETF万家,41424212.6,367096829,2026-07-06 15:34:06+08:00
159257,航空ETF汇添富,9565638.9,135477437,2026-07-06 15:34:09+08:00
159062,稀有金属ETF南方,17277445.789,107404297,2026-07-06 15:34:48+08:00
159153,消费电子ETF鹏华,29774913.088,150859640,2026-07-06 15:34:03+08:00
516520,智能驾驶ETF华泰柏瑞,100996183.0,997330826,2026-07-06 16:11:54+08:00
562800,稀有金属ETF嘉实,452523867.0,6267971770,2026-07-06 16:11:32+08:00
159804,创中盘88ETF国寿,416514.7,43473511,2026-07-06 15:34:12+08:00
561800,稀有金属ETF华富,26254176.0,231924938,2026-07-06 16:11:54+08:00
159261,创业板新能源ETF鹏华,7781915.296,75595363,2026-07-06 15:34:51+08:00
561050,稀有金属ETF易方达,18552602.0,198253750,2026-07-06 16:11:59+08:00
563790,卫星ETF鹏华,121341359.0,1103013501,2026-07-06 16:11:42+08:00
159241,航空航天ETF天弘,149526078.1,1225308967,2026-07-06 15:34:33+08:00
562700,汽车零部件ETF华夏,30469823.0,139295750,2026-07-06 16:11:53+08:00
159178,消费电子ETF汇添富,25017701.398,100585459,2026-07-06 15:34:45+08:00
159840,锂电池ETF工银,107933548.8,1795202345,2026-07-06 15:34:27+08:00
159368,创业板新能源ETF华夏,242584622.3,838787397,2026-07-06 15:34:36+08:00
159053,稀有金属ETF华夏,29434744.585,175627661,2026-07-06 15:34:33+08:00
589270,科创100ETF前海开源,4908319.0,36321912,2026-07-06 16:11:59+08:00
512630,卫星ETF广发,244206965.0,2167831952,2026-07-06 16:11:40+08:00
159149,创业板新能源ETF工银,10301372.5,51202416,2026-07-06 15:34:33+08:00
159671,稀有金属ETF工银,65592252.896,1428118651,2026-07-06 15:34:06+08:00
530530,上证580ETF华夏,1361993.0,164171880,2026-07-06 16:11:47+08:00
561660,通用航空ETF平安,8701878.0,60008550,2026-07-06 16:11:35+08:00
159608,稀有金属ETF广发,151933511.14,4013644479,2026-07-06 15:34:27+08:00
159218,卫星ETF招商,265625075.9,3808878266,2026-07-06 15:34:39+08:00
515050,通信ETF华夏,1950085474.0,21707164862,2026-07-06 16:11:55+08:00
159994,通信ETF银华,329312494.23,4529074939,2026-07-06 15:34:33+08:00
159387,创业板新能源ETF国泰,326732365.1,1174738546,2026-07-06 15:34:51+08:00
563530,卫星ETF易方达,205535340.0,1973579296,2026-07-06 16:11:48+08:00
563320,通用航空ETF华泰柏瑞,34096391.0,190718480,2026-07-06 16:11:57+08:00
159695,通信ETF嘉实,102417986.7,983409421,2026-07-06 15:34:21+08:00
159565,汽车零部件ETF易方达,44365602.6,211373556,2026-07-06 15:34:33+08:00
563230,卫星ETF富国,461159976.0,4251917198,2026-07-06 16:11:55+08:00
513290,纳指生物科技ETF汇添富,1697059345.0,1681030870,2026-07-06 16:11:59+08:00
159367,创业板50ETF华夏,20780604.9,213780319,2026-07-06 15:34:36+08:00
159185,港股通信息技术ETF鹏华,347011705.0,213479999,2026-07-06 15:34:51+08:00
526030,港股通信息技术ETF汇添富,26314518.0,144899895,2026-07-06 16:11:56+08:00
526050,港股通信息技术ETF招商,170789222.0,61749300,2026-07-06 16:11:47+08:00
516150,稀土ETF嘉实,315422031.0,7568468014,2026-07-06 16:11:43+08:00
159196,港股通信息技术ETF易方达,584509447.7,252641284,2026-07-06 15:34:54+08:00
159715,稀土ETF易方达,100409759.2,746212050,2026-07-06 15:34:36+08:00
516780,稀土ETF华泰柏瑞,138975720.0,2142501608,2026-07-06 16:11:39+08:00
159198,港股通信息技术ETF富国,237249665.865,113345797,2026-07-06 15:34:00+08:00
159770,机器人ETF天弘,395404213.976,6335826030,2026-07-06 15:34:03+08:00
159713,稀土ETF富国,94752359.1,786197750,2026-07-06 15:34:12+08:00
588160,科创新材料ETF南方,148888811.0,798074496,2026-07-06 16:11:36+08:00
159507,通信ETF广发,89966894.5,805397829,2026-07-06 15:34:39+08:00
526000,港股通信息技术ETF华夏,680492955.0,131463234,2026-07-06 16:11:32+08:00
159732,消费电子ETF华夏,774956570.317,4920561437,2026-07-06 15:34:51+08:00
589180,科创新材料ETF汇添富,72663303.0,288768282,2026-07-06 16:11:55+08:00
159131,港股通信息技术ETF华宝,2849763699.789,1760157984,2026-07-06 15:34:57+08:00
159298,创业板50ETF大成,6499230.1,177412736,2026-07-06 15:34:24+08:00
520710,港股通信息技术ETF广发,83247522.0,77798173,2026-07-06 16:11:57+08:00
513240,港股通信息技术ETF华安,230663718.0,83947776,2026-07-06 16:11:58+08:00
159786,VRETF银华,32076408.3,136381274,2026-07-06 15:34:33+08:00
515880,UC通信ETF国泰,5402821028.0,50924732882,2026-07-06 16:11:46+08:00
159663,机床ETF华夏,156469662.0,596612736,2026-07-06 15:34:18+08:00
159667,工业母机ETF国泰,432895450.369,3249973264,2026-07-06 15:34:15+08:00
159206,卫星ETF永赢,2531214249.78,20452709845,2026-07-06 15:34:24+08:00
159258,机器人ETF南方,55231575.396,1507461238,2026-07-06 15:34:03+08:00
562500,机器人ETF华夏,1911632210.0,18354061541,2026-07-06 16:11:59+08:00
159526,机器人ETF嘉实,67783060.5,911309254,2026-07-06 15:34:15+08:00
562360,机器人ETF银华,56683010.0,331760130,2026-07-06 16:11:36+08:00
588010,科创新材料ETF博时,383313493.0,1438919731,2026-07-06 16:11:59+08:00
159213,机器人ETF汇添富,82361935.666,590869557,2026-07-06 15:34:09+08:00
560770,机器人ETF招商,109024661.0,1626643496,2026-07-06 16:11:37+08:00
588850,科创机械ETF嘉实,52197381.0,227759607,2026-07-06 16:11:40+08:00
159551,机器人ETF国泰,70134454.1,385075938,2026-07-06 15:34:21+08:00
560630,机器人ETF万家,42302110.0,174793654,2026-07-06 16:11:36+08:00
159530,机器人ETF易方达,3115248311.656,18000577190,2026-07-06 15:34:06+08:00
159048,机器人ETF大成,48529466.188,159332601,2026-07-06 15:34:45+08:00
159559,机器人ETF景顺,415765576.58,2426364936,2026-07-06 15:34:21+08:00
